schemaVersion,recordType,source.name,source.url,content.company,content.date,content.is_remote,content.role_family,collectedAt
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/superchat/tech-lead-berlin-berlin-420831,Superchat,2026-09-06T11:55:15Z,False,Engineering,2026-09-06T13:42:47.588142Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/gropyus/senior-architektin-lp2-lp4-befristet-bis-juli-2027-berlin-berlin-245212,gropyus,2026-09-06T11:55:11Z,False,Other,2026-09-06T13:42:47.588452Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/mewssystems/director-of-product-marketing-and-market-research-381380,mewssystems,2026-09-06T11:55:08Z,False,Marketing,2026-09-06T13:42:47.588768Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/prior-labs/technical-product-manager-integrations-berlin-379113,Prior Labs,2026-09-06T11:40:08Z,False,Product,2026-09-06T13:42:47.589116Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/hypertrics-gmbh/softwareentwickler-schutterwald-95592,Hypertrics GmbH,2026-09-06T11:30:37Z,False,Other,2026-09-06T13:42:47.589487Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/norman-ai-gmbh/customer-success-manager-berlin-250802,OpenAI,2026-09-06T11:30:30Z,True,Support,2026-09-06T13:42:47.589874Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/idealo-internet-gmbh/senior-performance-marketing-manager-mwd-css-berlin-73910,idealo internet GmbH,2026-09-06T11:30:21Z,False,Marketing,2026-09-06T13:42:47.590373Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/allbranded/senior-seo-onsite-manager-befristet-elternzeitvertretung-all-genders-hamburg-288975,Allbranded,2026-09-06T11:09:45Z,False,Marketing,2026-09-06T13:42:47.590692Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/360t/data-protection-officer-deputy-frankfurt-am-main-208223,360T,2026-09-06T11:09:40Z,False,Other,2026-09-06T13:42:47.591030Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/aer-group/senior-devops-engineer-berlin-boppstr-258760,Aer Group,2026-09-06T11:09:33Z,False,Engineering,2026-09-06T13:42:47.591350Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/hypatos-gmbh/working-student-it-germany-berlin-392490,idealo internet GmbH,2026-09-06T11:09:32Z,False,Other,2026-09-06T13:42:47.591698Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/twaice/working-student-accounting-finance-munich-hybrid-314557,TWAICE,2026-09-06T11:09:27Z,False,Finance,2026-09-06T13:42:47.592011Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/xempus-ag/senior-java-engineer-munchen-171261,Xempus AG,2026-09-06T11:09:22Z,False,Engineering,2026-09-06T13:42:47.592349Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/redmimicry-gmbh/software-developer-go-security-analytics-berlin-146655,RedMimicry GmbH,2026-09-06T09:30:23Z,False,Data,2026-09-06T13:42:47.592740Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/sumup/senior-embedded-software-engineer-hardware-berlin-470158,sumup,2026-09-06T08:55:15Z,False,Engineering,2026-09-06T13:42:47.593060Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jetbrains/remote-staff-software-developer-iam-383896,jetbrains,2026-09-06T08:55:12Z,False,Engineering,2026-09-06T13:42:47.593370Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jetbrains/remote-developer-advocate-database-472871,jetbrains,2026-09-06T08:55:12Z,True,Engineering,2026-09-06T13:42:47.593388Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/hellofresh/senior-product-manager-ii-consumer-all-genders-berlin-berlin-215795,hellofresh,2026-09-06T08:55:07Z,False,Product,2026-09-06T13:42:47.593693Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/hellofresh/senior-data-platform-engineer-intelligent-platforms-all-genders-berlin-berlin-372321,hellofresh,2026-09-06T08:55:07Z,False,Engineering,2026-09-06T13:42:47.593710Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/heavenhr/sales-manager-software-vertrieb-berlin-104195,Heavenhr,2026-09-06T08:20:07Z,False,Sales,2026-09-06T13:42:47.594010Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/koro-handels-gmbh/senior-product-manager-outbound-logistics-returns-berlin-242768,KoRo Handels GmbH,2026-09-06T08:09:57Z,False,Product,2026-09-06T13:42:47.594444Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/koro-handels-gmbh/director-supply-chain-planning-berlin-218210,KoRo Handels GmbH,2026-09-06T08:09:57Z,False,Operations,2026-09-06T13:42:47.594465Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/platoapp/founding-gtm-engineer-berlin-490106,LATO,2026-09-06T08:09:54Z,False,Sales,2026-09-06T13:42:47.594725Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/wvm-immobilien-projektentwicklung-gmbh/werkstudent-im-unternehmensmarketing-wvm-koln-444640,Hypertrics GmbH,2026-09-06T08:09:51Z,False,Marketing,2026-09-06T13:42:47.595413Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/become-1-gmbh/werkstudent-operations-heidelberg-320796,idealo internet GmbH,2026-09-06T08:09:46Z,False,Operations,2026-09-06T13:42:47.595791Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/zebragroup/senior-online-marketing-manager-fokus-media-und-performance-dresden-498805,Zebragroup,2026-09-06T08:09:45Z,False,Marketing,2026-09-06T13:42:47.596107Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/webgo-gmbh/senior-system-engineer-infrastructure-specialist-hamburg-372682,Hypertrics GmbH,2026-09-06T08:09:44Z,False,Design,2026-09-06T13:42:47.596437Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/pmone/senior-managing-consultant-data-analytics-munchen-89412,Pmone,2026-09-06T08:09:39Z,False,Data,2026-09-06T13:42:47.596764Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/neuplaner/praktikant-werkstudent-im-ma-investment-team-berlin-165457,Neuplaner,2026-09-06T08:09:35Z,False,Other,2026-09-06T13:42:47.597095Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/neuplaner/praktikant-werkstudent-im-group-transformation-team-berlin-302552,Neuplaner,2026-09-06T08:09:35Z,False,Other,2026-09-06T13:42:47.597114Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/ip-dynamics-gmbh/cloud-platform-engineer-stuttgart-174177,IP Dynamics GmbH,2026-09-06T08:09:29Z,False,Engineering,2026-09-06T13:42:47.597542Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/ip-dynamics-gmbh/cloud-platform-engineer-hannover-397327,IP Dynamics GmbH,2026-09-06T08:09:29Z,False,Engineering,2026-09-06T13:42:47.597558Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/lpe-immobilien-management-gmbh/immobilienmakler-schwerpunkt-vermietung-werkstudent-oder-teilzeit-munchen-220652,Hypertrics GmbH,2026-09-06T08:09:28Z,False,Other,2026-09-06T13:42:47.598176Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/tractebel/senior-projektleitung-wasserbau-kusteningenieurwesen-hamburg-gotenstrasse-461784,Tractebel,2026-09-06T08:09:27Z,False,Other,2026-09-06T13:42:47.598510Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/deltavision/head-of-production-produktionsleiter-munchen-324031,Deltavision,2026-09-06T08:09:26Z,False,Other,2026-09-06T13:42:47.598862Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/deltavision/fluidic-system-engineer-architect-munchen-235120,Deltavision,2026-09-06T08:09:26Z,False,Engineering,2026-09-06T13:42:47.598881Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/3st-kommunikation/senior-konzeptioner-gn-mainz-452683,3St Kommunikation,2026-09-06T08:09:23Z,False,Other,2026-09-06T13:42:47.599294Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/yoursquares/account-executive-berlin-251473,Yoursquares,2026-09-06T08:09:15Z,False,Sales,2026-09-06T13:42:47.599632Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/proglove/senior-product-manager-software-solutions-munich-office-12203,Proglove,2026-09-06T08:09:11Z,False,Product,2026-09-06T13:42:47.599932Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/nuuenergy/praktikant-werkstudent-people-culture-munchen-330784,Nuuenergy,2026-09-06T08:09:09Z,False,Operations,2026-09-06T13:42:47.600248Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/fraser-gmbh/senior-finance-manager-all-genders-berlin-135153,idealo internet GmbH,2026-09-06T08:09:08Z,False,Finance,2026-09-06T13:42:47.600606Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/fraser-gmbh/senior-accountant-30h-all-genders-berlin-267243,idealo internet GmbH,2026-09-06T08:09:08Z,False,Finance,2026-09-06T13:42:47.600966Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/hoppe-marine-gmbh/software-developer-full-stack-hamburg-109254,Hoppe Marine Gmbh,2026-09-06T08:09:05Z,False,Engineering,2026-09-06T13:42:47.601422Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/talents2germany-gmbh/senior-product-manager-markt-trendanalyse-plattform-frankfurt-am-main-334830,Talents2Germany GmbH,2026-09-06T08:00:24Z,False,Product,2026-09-06T13:42:47.601903Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-eberswalde-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-234404,Taxtalente.de,2026-09-06T06:30:41Z,False,Other,2026-09-06T13:42:47.602276Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-oschatz-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-423248,Taxtalente.de,2026-09-06T06:30:41Z,False,Other,2026-09-06T13:42:47.602302Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-ebelsbach-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-392573,Taxtalente.de,2026-09-06T06:30:41Z,False,Other,2026-09-06T13:42:47.602325Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-ahausen-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-353346,Taxtalente.de,2026-09-06T06:30:41Z,False,Other,2026-09-06T13:42:47.602346Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-eibenstock-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-214318,Taxtalente.de,2026-09-06T06:30:40Z,False,Other,2026-09-06T13:42:47.602365Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-bottrop-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-362903,Taxtalente.de,2026-09-06T06:30:40Z,False,Other,2026-09-06T13:42:47.602383Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-cottbus-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-379655,Taxtalente.de,2026-09-06T06:30:40Z,False,Other,2026-09-06T13:42:47.602400Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-hoheinod-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-94312,Taxtalente.de,2026-09-06T06:30:39Z,False,Other,2026-09-06T13:42:47.602420Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/toogoodtogo/global-director-of-logistics-fulfilment-berlin-berlin-88507,toogoodtogo,2026-09-06T05:55:15Z,False,Operations,2026-09-06T13:42:47.602761Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/databricks/staff-forward-deployed-engineer-berlin-munich-227443,Databricks,2026-09-06T05:55:14Z,False,Operations,2026-09-06T13:42:47.602779Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/wppmedia/werkstudent-mensch-markt-und-mediaforschung-dusseldorf-136743,wppmedia,2026-09-06T05:55:07Z,False,Other,2026-09-06T13:42:47.603100Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/wppmedia/senior-digital-media-planner-mensch-dusseldorf-335573,wppmedia,2026-09-06T05:55:07Z,False,Other,2026-09-06T13:42:47.603119Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/wppmedia/senior-digital-campaign-manager-mensch-dusseldorf-46365,wppmedia,2026-09-06T05:55:07Z,False,Other,2026-09-06T13:42:47.603137Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/wppmedia/senior-digital-campaign-manager-mensch-frankfurt-150884,wppmedia,2026-09-06T05:55:07Z,False,Other,2026-09-06T13:42:47.603154Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/clovirtualfashion/working-student-brand-communications-munich-284962,Clovirtualfashion,2026-09-06T05:24:38Z,False,Marketing,2026-09-06T13:42:47.603583Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/apex-ai/software-engineer-software-platform-middleware-early-career-munich-409502,Mistral AI,2026-09-06T05:24:32Z,False,Engineering,2026-09-06T13:42:47.604161Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/apex-ai/senior-software-engineer-software-platform-middleware-munich-251904,Mistral AI,2026-09-06T05:24:32Z,False,Engineering,2026-09-06T13:42:47.604515Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/apex-ai/senior-application-engineer-munich-404648,Mistral AI,2026-09-06T05:24:32Z,False,Engineering,2026-09-06T13:42:47.604841Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/synvert/senior-bid-pursuit-manager-proposal-manager-cloud-data-ai-consulting-hamburg-258249,Synvert,2026-09-06T05:09:57Z,False,Sales,2026-09-06T13:42:47.605163Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/shyftplan/remote-werkstudent-vertrieb-stuttgart-411812,Shyftplan,2026-09-06T05:09:54Z,True,Sales,2026-09-06T13:42:47.605503Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/and-e/werkstudent-marketing-digital-experiences-koln-247411,Weights & Biases,2026-09-06T05:09:27Z,False,Marketing,2026-09-06T13:42:47.605995Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/tawo-gmbh/werkstudent-b2b-sales-berlin-472606,Hypertrics GmbH,2026-09-06T05:09:26Z,False,Sales,2026-09-06T13:42:47.606432Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/probis-software-gmbh/werkstudent-projektmanagement-operations-munchen-80459,Probis Software Gmbh,2026-09-06T05:09:25Z,False,Operations,2026-09-06T13:42:47.607136Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/athereon/technical-project-manager-software-development-saarbrucken-384502,Athereon,2026-09-06T05:09:19Z,False,Engineering,2026-09-06T13:42:47.607489Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/athereon/senior-software-developer-frontend-react-saarbrucken-42438,Athereon,2026-09-06T05:09:19Z,False,Engineering,2026-09-06T13:42:47.607514Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/feld-energy/talent-acquisition-manager-office-munchen-419040,Feld Energy,2026-09-06T05:09:14Z,False,HR,2026-09-06T13:42:47.607896Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/feld-energy/projektmanager-projektentwickler-pv-green-energy-office-munchen-120931,Feld Energy,2026-09-06T05:09:14Z,False,Other,2026-09-06T13:42:47.607917Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/syte-gmbh/werkstudent-data-qa-algorithm-benchmarking-munster-166697,Hypertrics GmbH,2026-09-06T05:09:08Z,False,Engineering,2026-09-06T13:42:47.608284Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/simovative/werkstudent-marketing-sales-b2b-software-munchen-central-tower-334369,Simovative,2026-09-06T05:09:04Z,False,Sales,2026-09-06T13:42:47.608633Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/celonis/lead-principal-deployment-engineer-munich-436883,celonis,2026-09-06T02:55:19Z,False,Engineering,2026-09-06T13:42:47.608965Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/celonis/lead-deployment-architect-munich-326905,celonis,2026-09-06T02:55:19Z,False,Engineering,2026-09-06T13:42:47.608985Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/gitlab/remote-strategic-account-executive-turkey-389960,gitlab,2026-09-06T02:55:08Z,True,Sales,2026-09-06T13:42:47.609357Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/zukunftsmotor-gmbh/senior-program-operations-managerin-berlin-51712,Zukunftsmotor Gmbh,2026-09-06T02:09:57Z,False,Operations,2026-09-06T13:42:47.609865Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/zukunftsmotor-gmbh/senior-course-operations-managerin-berlin-167926,Zukunftsmotor Gmbh,2026-09-06T02:09:57Z,False,Operations,2026-09-06T13:42:47.609908Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/doo/werkstudentin-finance-schwerpunkt-accounting-controlling-munchen-473621,Doo,2026-09-06T02:09:56Z,False,Finance,2026-09-06T13:42:47.610302Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/esanum/werkstudent-online-marketing-berlin-56419,Esanum,2026-09-06T02:09:55Z,False,Marketing,2026-09-06T13:42:47.610680Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/avenit-ag/remote-senior-software-engineer-fullstack-fur-ki-produkte-294858,Avenit Ag,2026-09-06T02:09:52Z,False,Data,2026-09-06T13:42:47.611062Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/pub-tech/data-analyst-munchen-36665,Pub Tech,2026-09-06T02:09:51Z,False,Data,2026-09-06T13:42:47.611429Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/snke/senior-software-engineer-full-stack-healthcare-applications-munchen-41995,Snke,2026-09-06T02:09:35Z,False,Engineering,2026-09-06T13:42:47.611836Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/snke/senior-machine-learning-engineer-video-ai-munchen-98891,Snke,2026-09-06T02:09:35Z,False,Data,2026-09-06T13:42:47.611849Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/snke/senior-accountant-voll-oder-teilzeit-munchen-481342,Snke,2026-09-06T02:09:35Z,False,Finance,2026-09-06T13:42:47.611864Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/real-digital/remote-senior-full-stack-engineer-all-genders-backend-or-frontend-focus-485295,Real Digital,2026-09-06T02:09:33Z,False,Engineering,2026-09-06T13:42:47.612294Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/real-digital/remote-senior-devops-engineer-all-genders-data-platform-426742,Real Digital,2026-09-06T02:09:33Z,False,Data,2026-09-06T13:42:47.612305Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/real-digital/remote-senior-ux-researcher-all-genders-453027,Real Digital,2026-09-06T02:09:33Z,False,Design,2026-09-06T13:42:47.612317Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/real-digital/remote-senior-business-automation-developer-all-genders-i-international-107411,Real Digital,2026-09-06T02:09:33Z,False,Engineering,2026-09-06T13:42:47.612337Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/arculus/infrastructure-engineer-deployments-munich-109466,Arculus,2026-09-06T02:09:31Z,False,Engineering,2026-09-06T13:42:47.612669Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/sti/senior-business-consultant-servicenow-mit-schwerpunkt-crm-csm-munchen-276065,Sti,2026-09-06T02:09:30Z,False,Other,2026-09-06T13:42:47.613088Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/simcon/remote-werkstudentin-simulation-application-engineering-119465,Simcon,2026-09-06T02:09:25Z,False,Engineering,2026-09-06T13:42:47.613444Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/oh-so/senior-product-owner-program-manager-hamburg-333911,Oh So,2026-09-06T02:09:23Z,False,Product,2026-09-06T13:42:47.613820Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/zvoove/senior-ai-native-fullstack-engineer-de-munchen-265224,Zvoove,2026-09-06T02:09:22Z,False,Engineering,2026-09-06T13:42:47.614152Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/peakpeak/senior-salesforce-developer-german-speaking-berlin-germany-454637,Peakpeak,2026-09-06T02:09:09Z,False,Sales,2026-09-06T13:42:47.614486Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/friendventure/senior-social-media-video-editor-berlin-33204,Friendventure,2026-09-06T02:09:03Z,False,Other,2026-09-06T13:42:47.614894Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/friendventure/senior-social-media-video-editor-koln-212219,Friendventure,2026-09-06T02:09:03Z,False,Other,2026-09-06T13:42:47.614912Z
1.0,JOB,Arbeitnow,https://www.arbeitnow.com/jobs/companies/friendventure/senior-account-manager-berlin-440633,Friendventure,2026-09-06T02:09:03Z,False,Other,2026-09-06T13:42:47.614932Z
